Tanggal,Hujan,Temperatur,Kecepatan Angin,Arah Angin,Tekanan Udara,Kelembaban,UV
2023-02-25 15:00:00,0.0,29.9,4.61,289.0,1007.34,84.14,3.78
2023-02-25 16:00:00,0.0,30.0,4.75,270.0,1007.2,81.1,1.79
2023-02-25 17:00:00,0.0,29.3,6.93,258.0,1007.7,82.38,0.73
2023-02-25 18:00:00,0.0,28.5,5.05,258.0,1008.42,87.82,0.08
2023-02-25 19:00:00,0.0,26.05,4.365,261.5,1009.8199999999999,91.37,0.0
2023-02-25 20:00:00,0.4,23.6,3.68,265.0,1011.22,94.92,0.0
2023-02-25 21:00:00,3.0,23.1,4.16,103.0,1011.82,94.92,0.0
2023-02-25 22:00:00,0.0,23.4,5.29,110.0,1011.88,94.92,0.0
2023-02-25 23:00:00,0.4,23.5,5.26,111.0,1012.08,94.92,0.0
2023-02-26 00:00:00,8.0,23.4,5.37,107.0,1011.8,94.92,0.0
2023-02-26 01:00:00,1.6,23.4,3.83,197.0,1010.74,94.92,0.0
2023-02-26 02:00:00,0.2,23.5,3.98,206.0,1010.36,94.92,0.0
2023-02-26 03:00:00,0.0,23.4,3.61,208.0,1009.86,94.92,0.0
2023-02-26 04:00:00,0.0,23.3,4.84,218.0,1009.89,94.92,0.0
2023-02-26 05:00:00,0.0,23.18,6.07,228.0,1009.92,94.92,0.0
2023-02-26 06:00:00,0.0,23.1,6.31,228.0,1010.2,94.92,0.0
2023-02-26 07:00:00,0.0,23.5,6.49,229.0,1010.54,94.92,0.55
2023-02-26 08:00:00,0.0,24.4,7.0,231.0,1011.08,94.92,1.48
2023-02-26 09:00:00,0.2,26.9,10.63,257.0,1010.9,94.92,1.95
2023-02-26 10:00:00,0.0,28.9,8.1,270.0,1010.62,90.66,2.74
2023-02-26 11:00:00,0.0,29.3,8.33,297.0,1010.5,81.8,3.55
2023-02-26 12:00:00,0.0,30.0,6.98,265.0,1009.7,82.52,11.42
2023-02-26 13:00:00,0.0,31.1,7.51,270.0,1008.52,79.16,11.06
2023-02-26 14:00:00,0.0,31.4,8.1,284.0,1007.28,78.2,3.88
2023-02-26 15:00:00,4.6,23.9,7.94,262.0,1007.92,94.92,0.46
2023-02-26 16:00:00,0.0,26.2,8.9,258.0,1007.38,94.92,2.17
2023-02-26 17:00:00,0.0,26.26,11.86,268.0,1007.82,90.78,0.44
2023-02-26 18:00:00,1.0,24.1,5.19,281.0,1008.8,94.92,0.0
2023-02-26 19:00:00,0.0,23.75,4.61,273.5,1009.96,94.92,0.0
2023-02-26 20:00:00,4.0,23.4,4.03,266.0,1011.12,94.92,0.0
2023-02-26 21:00:00,4.8,22.7,17.99,243.0,1011.06,94.92,0.0
2023-02-26 22:00:00,0.0,22.93,17.025,245.0,1011.21,94.92,0.0
2023-02-26 23:00:00,0.0,23.16,16.06,247.0,1011.36,94.92,0.0
2023-02-27 00:00:00,0.0,23.4,15.65,246.0,1010.8,94.92,0.0
2023-02-27 01:00:00,0.0,23.7,17.17,249.0,1009.96,94.92,0.0
2023-02-27 02:00:00,0.2,23.9,16.25,246.0,1008.98,94.92,0.0
2023-02-27 03:00:00,0.0,24.04,17.21,243.0,1009.04,94.92,0.0
2023-02-27 04:00:00,0.0,24.04,17.91,241.0,1009.3,94.92,0.0
2023-02-27 05:00:00,0.0,24.0,18.95,245.0,1009.6,94.92,0.0
2023-02-27 06:00:00,0.0,24.1,20.79,246.0,1009.9,94.92,0.0
2023-02-27 07:00:00,0.0,24.34,21.74,248.0,1010.28,94.92,0.53
2023-02-27 08:00:00,0.0,25.8,21.45,254.0,1010.98,94.92,1.55
2023-02-27 09:00:00,0.0,26.5,20.89,258.0,1011.4,94.92,2.62
2023-02-27 10:00:00,0.0,27.16,9.28,277.0,1011.16,94.18,2.75
2023-02-27 11:00:00,0.0,28.1,7.88,290.0,1010.52,88.36,3.9
2023-02-27 12:00:00,0.0,28.8,9.94,288.0,1009.8,86.58,3.55
2023-02-27 13:00:00,0.0,29.450000000000003,9.94,285.0,1008.76,84.16,5.775
2023-02-27 14:00:00,0.0,30.1,9.94,282.0,1007.72,81.74,8.0
2023-02-27 15:00:00,0.0,30.96,10.58,278.0,1007.18,76.18,4.0
2023-02-27 16:00:00,0.0,30.04,9.89,283.0,1007.22,78.24,0.86
2023-02-27 17:00:00,0.4,27.869999999999997,7.855,273.0,1007.96,86.58,0.85
2023-02-27 18:00:00,0.2,25.7,5.82,263.0,1008.7,94.92,0.07
2023-02-27 19:00:00,0.0,25.3,3.64,267.0,1009.7,94.92,0.0
2023-02-27 20:00:00,0.0,24.9,3.47,63.0,1011.0,94.92,0.0
2023-02-27 21:00:00,0.2,24.24,4.15,286.0,1011.46,94.92,0.0
2023-02-27 22:00:00,0.0,24.2,4.06,303.0,1011.4,94.92,0.0
2023-02-27 23:00:00,0.0,24.04,4.26,270.0,1011.46,94.92,0.0
2023-02-28 00:00:00,0.0,23.9,4.0,267.0,1011.4,94.92,0.0
2023-02-28 01:00:00,0.0,23.799999999999997,4.175,265.5,1010.99,94.92,0.0
2023-02-28 02:00:00,0.2,23.7,4.35,264.0,1010.58,94.92,0.0
2023-02-28 03:00:00,0.0,23.7,5.78,285.0,1010.14,94.92,0.0
2023-02-28 04:00:00,0.0,23.66,5.04,283.0,1010.06,94.92,0.0
2023-02-28 05:00:00,0.0,23.68,4.23,278.0,1009.72,94.92,0.0
2023-02-28 06:00:00,0.0,23.8,4.64,298.0,1010.06,94.92,0.0
2023-02-28 07:00:00,0.0,24.24,5.83,274.0,1010.26,94.92,0.61
2023-02-28 08:00:00,0.0,25.2,6.42,276.0,1011.36,94.92,1.51
2023-02-28 09:00:00,0.0,26.4,8.56,299.0,1011.16,93.8,2.52
2023-02-28 10:00:00,0.0,27.9,10.28,283.0,1010.68,87.4,7.56
2023-02-28 11:00:00,0.0,28.6,11.19,292.0,1010.78,84.5,5.84
2023-02-28 12:00:00,0.0,29.133333333333333,10.74,287.3333333333333,1009.96,82.62,11.28
2023-02-28 13:00:00,0.0,29.666666666666668,10.29,282.6666666666667,1009.14,80.74,7.455
2023-02-28 14:00:00,0.0,30.2,9.84,278.0,1008.32,78.86,3.63
2023-02-28 15:00:00,0.0,29.799999999999997,8.17,280.0,1008.0,79.39,2.86
2023-02-28 16:00:00,0.0,29.4,6.5,282.0,1007.68,79.92,1.55
2023-02-28 17:00:00,0.0,28.6,6.285,272.0,1008.24,84.07,0.8250000000000001
2023-02-28 18:00:00,0.0,27.8,6.07,262.0,1008.8,88.22,0.1
2023-02-28 19:00:00,0.0,26.12,5.34,257.0,1010.28,94.8,0.0
2023-02-28 20:00:00,0.0,23.9,4.29,266.0,1011.2,94.92,0.0
2023-02-28 21:00:00,0.2,23.7,3.33,266.0,1011.76,94.92,0.0
2023-02-28 22:00:00,0.13333333333333336,23.666666666666668,3.3233333333333333,268.3333333333333,1011.5066666666667,94.92,0.0
2023-02-28 23:00:00,0.06666666666666668,23.633333333333333,3.316666666666667,270.6666666666667,1011.2533333333333,94.92,0.0
2023-03-01 00:00:00,0.0,23.6,3.31,273.0,1011.0,94.92,0.0
2023-03-01 01:00:00,0.0,23.433333333333334,3.1366666666666667,272.0,1010.4533333333334,94.92,0.0
2023-03-01 02:00:00,0.0,23.26666666666667,2.9633333333333334,271.0,1009.9066666666666,94.92,0.0
2023-03-01 03:00:00,0.0,23.1,2.79,270.0,1009.36,94.92,0.0
2023-03-01 04:00:00,0.05,23.325000000000003,3.105,268.0,1009.55,94.92,0.0
2023-03-01 05:00:00,0.1,23.55,3.42,266.0,1009.74,94.92,0.0
2023-03-01 06:00:00,0.15000000000000002,23.775,3.735,264.0,1009.9300000000001,94.92,0.34
2023-03-01 07:00:00,0.2,24.0,4.05,262.0,1010.12,94.92,0.68
2023-03-01 08:00:00,0.16,25.28,4.904,267.8,1010.028,91.904,1.4020000000000001
2023-03-01 09:00:00,0.12000000000000001,26.56,5.758,273.6,1009.936,88.888,2.124
2023-03-01 10:00:00,0.08000000000000002,27.84,6.612,279.4,1009.8439999999999,85.872,2.846
2023-03-01 11:00:00,0.04000000000000001,29.119999999999997,7.466,285.2,1009.752,82.85600000000001,3.568
2023-03-01 12:00:00,0.0,30.4,8.32,291.0,1009.66,79.84,4.29
2023-03-01 13:00:00,0.0,31.4,8.350000000000001,296.5,1008.1800000000001,77.53,6.695
2023-03-01 14:00:00,0.0,32.4,8.38,302.0,1006.7,75.22,9.1
2023-03-01 15:00:00,0.0,30.759999999999998,8.266,294.6,1007.188,79.16,6.824999999999999
2023-03-01 16:00:00,0.0,29.119999999999997,8.152000000000001,287.2,1007.676,83.1,4.55
2023-03-01 17:00:00,0.0,27.479999999999997,8.038,279.8,1008.164,87.03999999999999,2.2750000000000004
2023-03-01 18:00:00,0.0,25.84,7.9239999999999995,272.4,1008.652,90.98,0.0
2023-03-01 19:00:00,0.0,24.2,7.81,265.0,1009.14,94.92,0.0
2023-03-01 20:00:00,6.2,23.799999999999997,7.095,267.0,1010.1700000000001,94.92,0.0
2023-03-01 21:00:00,12.4,23.4,6.38,269.0,1011.2,94.92,0.0
2023-03-01 22:00:00,9.3,23.525,6.2675,269.0,1010.95,94.92,0.0
2023-03-01 23:00:00,6.2,23.65,6.154999999999999,269.0,1010.7,94.92,0.0
2023-03-02 00:00:00,3.0999999999999996,23.775,6.0424999999999995,269.0,1010.45,94.92,0.0
2023-03-02 01:00:00,0.0,23.9,5.93,269.0,1010.2,94.92,0.0
2023-03-02 02:00:00,0.0,23.9,6.23,269.0,1009.58,94.92,0.0
2023-03-02 03:00:00,0.0,23.9,6.245,269.5,1009.55,94.92,0.0
2023-03-02 04:00:00,0.0,23.9,6.26,270.0,1009.52,94.92,0.0
2023-03-02 05:00:00,0.0,23.65,6.4399999999999995,271.0,1009.8199999999999,94.92,0.0
2023-03-02 06:00:00,0.0,23.4,6.62,272.0,1010.12,94.92,0.0
2023-03-02 07:00:00,0.0,23.75,6.220000000000001,271.0,1010.81,94.92,0.44
2023-03-02 08:00:00,0.0,24.1,5.82,270.0,1011.5,94.92,0.88
2023-03-02 09:00:00,0.0,25.0,6.82,274.0,1011.8,94.92,1.73
2023-03-02 10:00:00,0.0,25.3875,6.89125,272.375,1011.3525,93.885,1.57625
2023-03-02 11:00:00,0.0,25.775,6.9625,270.75,1010.905,92.85,1.4224999999999999
2023-03-02 12:00:00,0.0,26.1625,7.03375,269.125,1010.4575,91.815,1.26875
2023-03-02 13:00:00,0.0,26.55,7.105,267.5,1010.01,90.78,1.115
2023-03-02 14:00:00,0.0,26.9375,7.17625,265.875,1009.5625,89.745,0.9612499999999999
2023-03-02 15:00:00,0.0,27.325000000000003,7.2475,264.25,1009.115,88.71000000000001,0.8075
2023-03-02 16:00:00,0.0,27.712500000000002,7.31875,262.625,1008.6675,87.675,0.65375
2023-03-02 17:00:00,0.0,28.1,7.39,261.0,1008.22,86.64,0.5
2023-03-02 18:00:00,0.0,26.7,6.93,255.0,1008.54,94.92,0.07
2023-03-02 19:00:00,0.0,25.6,5.11,255.0,1009.26,94.92,0.0
2023-03-02 20:00:00,0.0,25.1,4.29,251.0,1009.9,94.92,0.0
2023-03-02 21:00:00,0.0,24.7,3.55,256.0,1010.7,94.92,0.0
2023-03-02 22:00:00,0.0,24.4,3.43,254.0,1011.16,94.92,0.0
2023-03-02 23:00:00,0.0,24.26,3.96,255.0,1011.02,94.92,0.0
2023-03-03 00:00:00,0.0,23.9,2.81,255.0,1010.9,94.92,0.0
2023-03-03 01:00:00,0.0,24.2,2.54,250.0,1010.5,94.92,0.0
2023-03-03 02:00:00,0.0,24.0,2.9,256.0,1010.12,94.92,0.0
2023-03-03 03:00:00,0.0,23.4,2.71,256.0,1009.8,94.92,0.0
2023-03-03 04:00:00,0.0,23.7,2.14,258.0,1010.16,94.92,0.0
2023-03-03 05:00:00,0.0,23.7,2.62,261.0,1010.62,94.92,0.0
2023-03-03 06:00:00,0.0,23.48,2.66,256.0,1010.96,94.92,0.0
2023-03-03 07:00:00,0.0,23.74,2.49,265.0,1011.7,94.92,0.59
2023-03-03 08:00:00,0.0,24.8,3.11,267.0,1012.8,94.92,1.17
2023-03-03 09:00:00,0.0,26.8,4.73,271.0,1013.16,92.0,2.06
2023-03-03 10:00:00,0.0,28.6,8.17,270.0,1013.08,86.3,6.09
2023-03-03 11:00:00,0.0,29.0,8.86,286.0,1012.8,86.66,10.65
2023-03-03 12:00:00,0.0,29.6,8.88,301.0,1011.54,81.76,11.17
2023-03-03 13:00:00,0.0,30.59,9.0,292.5,1010.02,79.25,3.91
2023-03-03 14:00:00,0.0,31.58,9.12,284.0,1008.5,76.74,9.24
2023-03-03 15:00:00,0.0,31.5,8.76,277.0,1008.18,76.66,4.69
2023-03-03 16:00:00,0.0,30.8,8.78,276.0,1007.82,74.18,1.67
2023-03-03 17:00:00,0.0,29.8,8.09,279.0,1008.78,77.44,0.16
2023-03-03 18:00:00,0.0,25.9,10.64,259.0,1009.76,94.92,0.09
2023-03-03 19:00:00,0.0,25.7,6.31,257.0,1010.58,94.92,0.0
2023-03-03 20:00:00,0.0,24.9,5.66,255.0,1011.1,94.92,0.0
2023-03-03 21:00:00,0.0,24.72,5.24,243.0,1012.06,94.92,0.0
2023-03-03 22:00:00,0.0,24.7,3.78,235.0,1012.26,94.92,0.0
2023-03-03 23:00:00,0.0,24.5,3.07,241.0,1012.12,94.92,0.0
2023-03-04 00:00:00,0.0,24.1,2.79,256.0,1012.0,94.92,0.0
2023-03-04 01:00:00,0.0,24.1,2.82,258.0,1011.84,94.92,0.0
2023-03-04 02:00:00,0.0,24.1,2.76,263.0,1011.46,94.92,0.0
2023-03-04 03:00:00,0.0,24.1,2.91,270.0,1011.2,94.92,0.0
2023-03-04 04:00:00,0.2,23.8,3.09,264.0,1010.86,94.92,0.0
2023-03-04 05:00:00,0.2,23.5,2.89,270.0,1010.74,94.92,0.0
2023-03-04 06:00:00,0.0,23.2,2.12,255.0,1010.92,94.92,0.0
2023-03-04 07:00:00,0.0,23.4,1.86,256.0,1011.68,94.92,0.34
2023-03-04 08:00:00,0.0,24.5,2.95,259.0,1012.44,94.92,1.43
2023-03-04 09:00:00,0.0,27.4,6.8,295.0,1012.98,88.12,2.42
2023-03-04 10:00:00,0.0,28.2,8.85,292.0,1013.3,87.12,3.54
2023-03-04 11:00:00,0.0,29.3,8.39,283.0,1012.84,83.22,6.01
2023-03-04 12:00:00,0.0,29.9,9.61,274.0,1012.16,79.92,5.74
2023-03-04 13:00:00,0.0,29.9,8.34,285.0,1010.7,79.68,4.88
2023-03-04 14:00:00,0.0,30.04,8.25,277.0,1009.62,77.28,1.36
2023-03-04 15:00:00,0.0,30.6,7.52,300.0,1008.92,76.6,1.47
2023-03-04 16:00:00,0.0,30.54,7.47,281.0,1008.38,74.32,1.78
2023-03-04 17:00:00,4.0,27.1,7.23,280.0,1009.12,93.38,0.09
2023-03-04 18:00:00,6.4,25.14,7.63,256.0,1010.12,94.92,0.0
2023-03-04 19:00:00,0.0,24.9,5.93,268.0,1011.34,94.92,0.0
2023-03-04 20:00:00,0.0,25.0,6.88,262.0,1012.0,94.92,0.0
2023-03-04 21:00:00,0.2,24.92,7.5,263.0,1012.5,94.92,0.0
2023-03-04 22:00:00,0.0,24.52,7.26,260.0,1012.58,94.92,0.0
2023-03-04 23:00:00,0.0,24.2,6.72,260.0,1012.92,94.92,0.0
2023-03-05 00:00:00,0.0,24.1,6.31,261.0,1012.6,94.92,0.0
2023-03-05 01:00:00,0.0,24.0,6.23,265.0,1011.96,94.92,0.0
2023-03-05 02:00:00,0.0,23.6,5.25,270.0,1011.4,94.92,0.0
2023-03-05 03:00:00,0.0,23.5,5.24,269.0,1011.26,94.92,0.0
2023-03-05 04:00:00,0.0,23.28,5.23,268.0,1011.12,94.92,0.0
2023-03-05 05:00:00,0.0,23.18,4.49,267.0,1011.2,94.92,0.0
2023-03-05 06:00:00,0.0,22.8,3.27,264.0,1011.44,94.92,0.0
2023-03-05 07:00:00,0.0,23.5,2.52,257.0,1011.96,94.92,0.57
2023-03-05 08:00:00,0.0,25.3,4.71,270.0,1012.64,94.92,1.3
2023-03-05 09:00:00,0.2,27.7,7.24,283.0,1012.8,91.48,2.1
2023-03-05 10:00:00,0.0,29.0,9.41,284.0,1012.56,85.74,4.91
2023-03-05 11:00:00,0.0,29.9,9.91,289.0,1012.08,81.18,3.25
2023-03-05 12:00:00,0.0,30.7,8.84,278.0,1011.16,79.44,10.89
2023-03-05 13:00:00,0.0,31.2,9.26,276.0,1009.92,74.08,9.59
2023-03-05 14:00:00,0.0,31.7,8.97,286.0,1009.0,73.28,2.47
2023-03-05 15:00:00,0.0,31.5,6.58,267.0,1008.0,74.88,2.66
2023-03-05 16:00:00,0.0,32.8,6.07,277.0,1007.8,70.0,1.81
2023-03-05 17:00:00,0.0,31.82,5.21,262.0,1008.2,72.6,0.79
2023-03-05 18:00:00,0.0,26.74,6.93,258.0,1009.6,94.3,0.06
2023-03-05 19:00:00,0.0,25.4,6.97,213.0,1010.68,94.92,0.0
2023-03-05 20:00:00,1.2,24.4,6.65,258.0,1011.62,94.92,0.0
2023-03-05 21:00:00,0.0,24.5,2.54,265.0,1012.16,94.92,0.0
2023-03-05 22:00:00,0.0,24.7,4.59,240.0,1012.52,94.92,0.0
2023-03-05 23:00:00,0.0,24.42,3.94,237.0,1012.08,94.92,0.0
2023-03-06 00:00:00,0.0,24.5,3.67,239.0,1011.94,94.92,0.0
2023-03-06 01:00:00,0.0,24.5,2.51,254.0,1011.42,94.92,0.0
2023-03-06 02:00:00,0.0,24.4,1.69,281.0,1011.2,94.92,0.0
2023-03-06 03:00:00,0.2,24.4,2.76,239.0,1010.86,94.92,0.0
2023-03-06 04:00:00,0.0,24.5,3.52,259.0,1010.8,94.92,0.0
2023-03-06 05:00:00,0.0,24.1,4.32,267.0,1011.0,94.92,0.0
2023-03-06 06:00:00,0.0,23.9,3.4,258.0,1011.36,94.92,0.0
2023-03-06 07:00:00,0.0,24.2,4.1,260.0,1012.1,94.92,0.44
2023-03-06 08:00:00,0.0,25.3,6.64,263.0,1012.6,94.92,1.48
2023-03-06 09:00:00,0.0,27.2,7.75,281.0,1012.76,91.28,2.14
2023-03-06 10:00:00,0.0,28.2,8.04,283.0,1012.72,86.42,5.03
2023-03-06 11:00:00,0.0,29.82,7.8,283.0,1012.04,84.94,3.61
2023-03-06 12:00:00,0.0,30.1,8.15,272.0,1010.94,82.16,12.23
2023-03-06 13:00:00,0.0,31.0,8.55,292.0,1009.46,77.62,2.18
2023-03-06 14:00:00,0.0,31.4,9.1,289.0,1008.54,76.22,5.17
2023-03-06 15:00:00,0.0,31.0,7.69,281.0,1007.58,74.12,2.46
2023-03-06 16:00:00,0.0,32.1,8.13,275.0,1007.12,70.88,1.82
2023-03-06 17:00:00,0.0,30.58,6.97,266.0,1007.5,74.76,0.84
2023-03-06 18:00:00,0.0,29.2,5.7,282.0,1008.12,82.9,0.0
2023-03-06 19:00:00,13.6,24.5,7.23,268.0,1009.5,94.92,0.0
2023-03-06 20:00:00,0.0,24.5,5.14,267.0,1010.5,94.92,0.0
2023-03-06 21:00:00,0.0,24.5,3.44,270.0,1011.56,94.92,0.0
2023-03-06 22:00:00,0.2,24.6,3.25,263.0,1012.06,94.92,0.0
2023-03-06 23:00:00,5.4,24.0,4.1,270.0,1012.04,94.92,0.0
2023-03-07 00:00:00,0.8,24.1,5.68,272.0,1011.96,94.92,0.0
2023-03-07 01:00:00,0.0,23.9,4.6,275.0,1011.1,94.92,0.0
2023-03-07 02:00:00,0.0,23.7,5.05,281.0,1010.56,94.92,0.0
2023-03-07 03:00:00,0.0,23.9,4.6,280.0,1010.14,94.92,0.0
2023-03-07 04:00:00,0.0,23.86,4.12,277.0,1009.8,94.92,0.0
2023-03-07 05:00:00,0.0,23.8,4.72,275.0,1010.08,94.92,0.0
2023-03-07 06:00:00,0.0,23.9,5.12,275.0,1010.4,94.92,0.0
2023-03-07 07:00:00,0.0,24.3,5.8,273.0,1010.98,94.92,0.62
2023-03-07 08:00:00,0.0,25.46,8.15,273.0,1011.62,94.92,1.36
2023-03-07 09:00:00,0.0,28.0,5.07,282.0,1011.4,91.62,2.2
2023-03-07 10:00:00,0.0,28.9,5.43,295.0,1011.3,86.04,2.94
2023-03-07 11:00:00,0.0,30.1,5.76,275.0,1010.86,83.08,3.78
2023-03-07 12:00:00,0.0,29.1,6.94,264.0,1010.34,87.02,4.27
2023-03-07 13:00:00,0.0,29.9,7.05,278.0,1009.32,84.9,5.36
2023-03-07 14:00:00,0.0,30.2,9.29,278.0,1008.3,77.42,4.66
2023-03-07 15:00:00,0.0,30.9,7.37,274.0,1007.58,79.54,4.98
2023-03-07 16:00:00,0.0,31.8,5.81,283.0,1007.3,74.96,1.8
2023-03-07 17:00:00,0.0,30.8,5.36,273.0,1007.16,78.16,0.77
2023-03-07 18:00:00,0.0,28.5,4.71,261.0,1007.66,87.92,0.09
2023-03-07 19:00:00,0.0,27.3,4.33,258.0,1008.68,94.92,0.0
2023-03-07 20:00:00,0.0,27.0,4.24,248.0,1009.5,94.92,0.0
2023-03-07 21:00:00,39.9,25.2,7.09,261.0,1010.4300000000001,94.92,0.0
2023-03-07 22:00:00,79.8,23.4,9.94,274.0,1011.36,94.92,0.0
2023-03-07 23:00:00,1.6,22.9,9.75,274.0,1011.84,94.92,0.0
2023-03-08 00:00:00,0.2,23.2,11.04,273.0,1011.58,94.92,0.0
2023-03-08 01:00:00,0.0,23.76,12.35,272.0,1010.6,94.92,0.0
2023-03-08 02:00:00,0.0,23.9,13.18,273.0,1010.38,94.92,0.0
2023-03-08 03:00:00,0.0,23.92,15.44,272.0,1010.24,94.92,0.0
2023-03-08 04:00:00,0.0,23.9,18.27,271.0,1009.8,94.92,0.0
2023-03-08 05:00:00,0.0,23.7,23.12,271.0,1010.12,94.92,0.0
2023-03-08 06:00:00,0.0,24.0,22.83,271.0,1010.66,94.92,0.0
2023-03-08 07:00:00,0.0,24.3,15.44,270.0,1011.32,94.92,0.42
2023-03-08 08:00:00,0.0,24.9,9.22,266.0,1011.72,94.92,1.19
2023-03-08 09:00:00,0.0,26.3,6.15,262.0,1011.76,94.92,2.93
2023-03-08 10:00:00,0.0,28.8,6.59,265.0,1011.4,88.64,3.24
2023-03-08 11:00:00,0.0,29.4,6.85,286.0,1010.7,85.46,4.33
2023-03-08 12:00:00,0.0,28.8,8.18,280.0,1009.82,89.68,4.83
2023-03-08 13:00:00,0.0,31.5,7.76,285.0,1008.72,79.64,10.02
2023-03-08 14:00:00,0.2,30.16,7.22,261.0,1007.72,85.76,9.28
2023-03-08 15:00:00,0.0,31.84,8.69,284.0,1006.84,77.78,2.9
2023-03-08 16:00:00,0.4,30.1,8.54,257.0,1006.78,84.58,1.77
2023-03-08 17:00:00,0.0,27.1,5.93,261.0,1007.48,94.92,0.35
2023-03-08 18:00:00,0.0,26.0,4.84,95.0,1008.26,94.92,0.0
2023-03-08 19:00:00,0.0,25.3,3.67,231.0,1008.88,94.92,0.0
2023-03-08 20:00:00,0.0,25.1,2.74,242.0,1009.52,94.92,0.0
2023-03-08 21:00:00,0.0,25.2,3.38,227.0,1010.3,94.92,0.0
2023-03-08 22:00:00,8.4,23.94,5.97,247.0,1010.72,94.92,0.0
2023-03-08 23:00:00,10.0,24.1,4.52,250.0,1010.42,94.92,0.0
2023-03-09 00:00:00,31.8,23.8,6.76,277.0,1009.78,94.92,0.0
2023-03-09 01:00:00,26.6,23.8,9.34,279.0,1010.56,94.92,0.0
2023-03-09 02:00:00,37.6,23.0,11.52,277.0,1009.44,94.92,0.0
2023-03-09 03:00:00,6.6,23.1,12.21,290.0,1008.96,94.92,0.0
2023-03-09 04:00:00,53.8,23.54,5.83,281.0,1008.98,94.92,0.0
2023-03-09 05:00:00,8.4,22.44,3.75,265.0,1009.12,94.92,0.0
2023-03-09 06:00:00,4.4,22.9,6.02,263.0,1009.96,94.92,0.0
2023-03-09 07:00:00,4.0,23.2,4.6,262.0,1010.58,94.92,0.14
2023-03-09 08:00:00,2.0,23.46,7.17,264.0,1011.24,94.92,0.57
2023-03-09 09:00:00,0.8,23.9,8.87,263.0,1011.2,94.92,1.51
2023-03-09 10:00:00,0.0,24.9,8.37,267.0,1010.76,94.92,2.91
2023-03-09 11:00:00,0.0,25.6,7.62,274.0,1010.34,94.92,1.82
2023-03-09 12:00:00,0.6,25.5,7.66,263.0,1009.78,94.92,2.75
2023-03-09 13:00:00,0.0,26.4,6.65,254.0,1008.6,94.92,2.17
2023-03-09 14:00:00,0.0,27.62,7.43,257.5,1007.71,94.92,3.71
2023-03-09 15:00:00,0.0,29.9,10.35,261.0,1006.82,85.0,3.96
2023-03-09 16:00:00,0.0,30.36,7.25,256.0,1006.34,83.84,1.53
2023-03-09 17:00:00,0.0,27.3,5.83,257.0,1006.7,91.12,0.62
2023-03-09 18:00:00,1.4,24.7,2.79,249.0,1007.76,94.92,0.0
2023-03-09 19:00:00,0.6,24.4,1.61,236.0,1008.36,94.92,0.0
2023-03-09 20:00:00,0.2,24.3,2.07,288.0,1009.28,94.92,0.0
2023-03-09 21:00:00,0.0,24.2,2.77,266.0,1009.44,94.92,0.0
2023-03-09 22:00:00,0.0,24.0,2.76,261.0,1009.6,94.92,0.0
2023-03-09 23:00:00,0.0,24.0,2.95,263.0,1010.06,94.92,0.0
2023-03-10 00:00:00,0.0,24.2,3.38,260.0,1009.84,94.92,0.0
2023-03-10 01:00:00,0.0,24.1,4.89,266.0,1009.0,94.92,0.0
2023-03-10 02:00:00,0.0,24.08,4.73,260.0,1008.62,94.92,0.0
2023-03-10 03:00:00,0.0,24.02,5.09,257.0,1008.2,94.92,0.0
2023-03-10 04:00:00,0.0,23.9,3.23,258.0,1008.14,94.92,0.0
2023-03-10 05:00:00,0.0,23.96,3.36,260.0,1008.6,94.92,0.0
2023-03-10 06:00:00,0.0,24.04,3.33,259.0,1008.84,94.92,0.0
2023-03-10 07:00:00,0.0,24.4,4.52,261.0,1009.68,94.92,0.65
2023-03-10 08:00:00,0.0,25.2,6.1,265.0,1010.74,94.92,0.97
2023-03-10 09:00:00,0.0,26.5,5.42,261.0,1010.9,94.92,2.33
2023-03-10 10:00:00,0.0,28.6,5.93,263.0,1010.21,94.92,4.85
2023-03-10 11:00:00,0.8,27.2,6.44,265.0,1009.52,94.92,3.0
2023-03-10 12:00:00,1.6,27.6,6.13,263.0,1008.8,94.92,2.15
2023-03-10 13:00:00,3.8,27.0,4.84,248.0,1007.42,94.92,6.4
2023-03-10 14:00:00,0.2,30.4,9.37,261.0,1006.0,84.32,9.64
2023-03-10 15:00:00,13.2,25.1,7.31,258.0,1005.94,94.92,0.62
2023-03-10 16:00:00,3.0,25.5,7.48,251.0,1006.14,94.92,0.71
2023-03-10 17:00:00,0.0,25.5,7.75,261.0,1006.32,94.92,0.23
2023-03-10 18:00:00,0.6,25.2,8.4,266.0,1007.3,94.92,0.0
2023-03-10 19:00:00,0.0,24.94,9.38,267.0,1008.18,94.92,0.0
2023-03-10 20:00:00,0.0,24.7,7.04,262.0,1009.0,94.92,0.0
2023-03-10 21:00:00,0.0,24.24,4.06,262.0,1009.56,94.92,0.0
2023-03-10 22:00:00,0.0,24.2,2.97,258.0,1010.3,94.92,0.0
2023-03-10 23:00:00,0.0,24.2,3.02,259.0,1010.4,94.92,0.0
2023-03-11 00:00:00,0.0,24.32,2.58,264.0,1010.12,94.92,0.0
2023-03-11 01:00:00,0.0,23.9,2.4,259.0,1009.62,94.92,0.0
2023-03-11 02:00:00,0.0,23.8,2.12,255.0,1009.2,94.92,0.0
2023-03-11 03:00:00,0.0,23.72,2.22,256.0,1009.02,94.92,0.0
